index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
391,0.35442399198738617,0.38114688203473557,0.41185228314449696,0.727579322134944,0.4516389955188379,0.8567299465058974,0.9440947859303646,0.33594615337893385,0.5606944813756801,0.09505653683256443,0.200469047766359,0.4134657667101601,0.20620271590177885,0.8765604907887176,0.15828625605909807,0.45566082155309195,0.6056992404598757,0.6918639081608444,0.38306936972650674,0.8690990687247285,0
509,0.6793166653135535,0.4705007190896823,0.3878985289517298,0.3759599096406637,0.6400487969300563,0.4947943549418734,0.8491322479885106,0.8747019843267121,0.17056037800651846,0.13623365154572564,0.6304009260359995,0.3012257480622794,0.01857071876509886,0.8886426693629551,0.22690076724380825,0.9292806516858091,0.7174344508782536,0.7626534899114843,0.20146149579316042,0.23419442561681292,0
76,0.06026739028956085,0.9344360268055143,0.3516226872396344,0.10142082844921652,0.48587175918632564,0.25677656772050794,0.28487290196192283,0.3072899649262866,0.8030258978326634,0.5391612766752545,0.31130769915600365,0.6103337833109184,0.7161506742231936,0.27262400073353377,0.4135491015253515,0.12188609333694755,0.18114934953468032,0.6811178539649828,0.18143834769562694,0.5251633836670602,0
2471,0.4963069994242394,0.5890271928818982,0.19090574957667794,0.25250010883189933,0.7855933375433521,0.5673977817095203,0.315778697242063,0.7647552222772703,0.7467155742042457,0.34540178530838905,0.48864763044927406,0.6645189335375971,0.3432492178820159,0.629009411001177,0.25107373073177297,0.29202082748825897,0.3106726433744439,0.9360547704155139,0.8336721421076496,0.565165975589168,0
1610,0.9205301486111638,0.41229958584082826,0.8887942431960764,0.1989301221250327,0.22142706786017263,0.8461913765848035,0.9032577413406182,0.2228057679626675,0.05932418996861111,0.09032413705528775,0.26138083537636325,0.7614490771467949,0.5099918277962828,0.45558884224276963,0.5841399311660009,0.8902231134621862,0.09043037956565758,0.6947241276365813,0.9267908456554051,0.2133500417584,0
1503,0.5610387252230727,0.06381359040546664,0.6934472408983114,0.06059691467330863,0.8174688950164385,0.043034183306694396,0.1373973810103708,0.2751075905232685,0.6333647922608,0.976359099631306,0.11782285261993442,0.14270766921391842,0.3688703967009803,0.8362191377553202,0.46723095275081417,0.32161060025582167,0.5612038322088613,0.26052319744575003,0.40115990724752093,0.3326051492320419,0
1019,0.5659337486920473,0.30052954971714696,0.2951260440060771,0.3611375171057245,0.6226932426199755,0.23081173135994915,0.9203335616722674,0.5749125841779004,0.9200157769960068,0.0464043585791547,0.3426113704614734,0.022807660687623077,0.2722518150979698,0.8620064722685882,0.03660971584220085,0.43614709991574485,0.11756707047322779,0.41684065926036773,0.8388515842643773,0.6230710334025191,0
470,0.6869274167743025,0.2940033885949531,0.5598931015359494,0.30091907316541877,0.1671343148693072,0.4071737385988753,0.23227336479050076,0.5348009769191681,0.19882853028647995,0.5084059766446271,0.15737851486886756,0.670974709485785,0.7539376844414241,0.11039423424993378,0.4678024120373392,0.07087170065487358,0.5981824455420024,0.26440429792964537,0.5276244568387078,0.5174610093842912,0
1113,0.8491630701436206,0.5873861907588074,0.1612368084346456,0.015222471491490808,0.7008024813019439,0.5501396748253168,0.6507971417200795,0.8131846701995957,0.4342277769929721,0.12451546883362041,0.9399832853908264,0.5452621272468573,0.6152941190885403,0.9334114295517512,0.931583656310263,0.5720946067281736,0.2976114247214261,0.9971136340127392,0.680817089953536,0.40843667689205654,0
2182,0.29897048767168255,0.33529656568366706,0.03860789359694139,0.2847406454125949,0.17294639380720211,0.45742797983555683,0.4608247638987314,0.7652298312265036,0.502291647892029,0.463081588323241,0.23162631170049142,0.8524800101446773,0.09100090568471908,0.9822959649792862,0.47607499585149815,0.18598699959572373,0.3543280557684829,0.01537018270878876,0.16652267925823683,0.3353398193126772,0
1387,0.9071853217341757,0.5696179675857601,0.8802400457954549,0.8238265118132903,0.07977592530942323,0.20727066601845245,0.1452611143748308,0.8307795327869187,0.8624466264552023,0.5279715098083659,0.10417807250800692,0.1356166185430162,0.8135488124382674,0.9291901365293302,0.19947568511065672,0.01113757647217306,0.3309529051507779,0.030499389647881348,0.827974916078038,0.4915122572262516,0
465,0.2651232614457395,0.4950559456545849,0.8465344931234052,0.5051657115227325,0.7480347393415887,0.13895990524891622,0.2524138129765602,0.7317760950376724,0.16473400888772405,0.35135593465492676,0.2648662578135714,0.3498616942224785,0.7083240490779703,0.367847181142801,0.5552633226079402,0.09993187705440965,0.8050176932346278,0.36988862564812486,0.6485341590333424,0.7253896016618326,0
473,0.6836995457246208,0.01968321538141371,0.7356426600113652,0.4870160405162395,0.8131821472844613,0.9546376520064683,0.9257885494945683,0.9092650434553408,0.5121699559338871,0.36014211413893804,0.46503532473067277,0.6898960033133608,0.8839977768711867,0.20698630300011955,0.918193158461703,0.8151802319698891,0.9788560151782346,0.8802517732816871,0.27993732969190666,0.10595591134404769,0
1894,0.41441164991147117,0.28115987473346926,0.46209646807515325,0.23799048042402116,0.09136061111495652,0.11304303368610724,0.3191544598969276,0.012676417558490694,0.22020328668123812,0.7875231409323539,0.23461719243031087,0.1107295110395159,0.9490805599945391,0.6224701163516194,0.06002594943566586,0.062243966494902825,0.6121221256991697,0.5401288020649117,0.06837477239298484,0.22431547497333537,0
788,0.10701067260442088,0.29259644362394277,0.5517900635794957,0.06400008275238689,0.136227778318449,0.18108070230794104,0.6319820929833062,0.6157897989801244,0.5507657263721529,0.2505014246959396,0.371119691218732,0.09668971633774304,0.22646060375805488,0.8977052264725804,0.9796917464358285,0.6476595856402947,0.9168232920234202,0.6427419004014251,0.03319648610546988,0.996762584986409,0
650,0.9743176372044141,0.017172990662369547,0.947651653081089,0.3686774238491447,0.010090405021881521,0.6891572317245083,0.9805403040313542,0.9656257228375925,0.16093701120241843,0.18124780606615498,0.5655389146196601,0.6373048264283244,0.7394179136658656,0.1810503604721475,0.9590070867644345,0.6387392562892379,0.8470469188705548,0.5400657152841718,0.4142768475898826,0.977182906594996,0
536,0.6787759835204289,0.23108892213456855,0.5090034454826182,0.8878181149649986,0.6937579203490752,0.39462906990603197,0.3724689389121083,0.45573581400848473,0.17704144105990638,0.6340007674159881,0.3641528191046055,0.8523653492620437,0.7565526600578163,0.61051316409216,0.36420222264951607,0.2099318316734844,0.7761518641056229,0.48640909899108653,0.2247500381773575,0.19517461504000622,0
1224,0.9154513686150983,0.2308535529354232,0.2569700777191445,0.3616203140134371,0.8594657779705656,0.9387882642130759,0.22006771475486187,0.8638701476312454,0.2582029594685693,0.970641246749888,0.5974078919815823,0.007086467447382394,0.034129904071177886,0.14748453080470847,0.18757315781875672,0.7676191228265966,0.2227658764169499,0.9691416200498598,0.6361120572029383,0.6925175092535177,0
2114,0.7942338856474153,0.7998129038347461,0.12804948482368073,0.017233182755872933,0.5814096958984565,0.7894788862909857,0.5544308243272972,0.8133474851998753,0.6223031404675141,0.6532923616723003,0.02815442576252558,0.0885982029194261,0.7250296177158747,0.7628432823762891,0.5421779780643259,0.5901651274510346,0.6143658398450775,0.10499131885394941,0.6679086042509301,0.4784699767620504,0
1109,0.930742218281428,0.47859537859595846,0.34038670990848374,0.7417594768909639,0.8768394060751857,0.37071356364571073,0.40734375217018726,0.43315821934719734,0.922323061478669,0.6925639915143327,0.24764611704565553,0.18499969750197942,0.23036766342481607,0.26356388918551743,0.2301834913340015,0.6585064471923961,0.11593351065750634,0.3873584897079607,0.6250535729703665,0.29085997394293084,0
908,0.6708577033306954,0.7317399735856052,0.8118107694391947,0.7832357188779623,0.6821831661527781,0.4396615323705906,0.9835983288781539,0.5690731955900737,0.20276920936883913,0.2928128551047844,0.69356245597047,0.9247395651994635,0.17872012920589753,0.08234649574578634,0.8815310480420061,0.9152779789128344,0.27637934531589947,0.37728572437123986,0.6601879974978584,0.3299300208424748,0
2580,0.06635526100004918,0.8918064144685661,0.9981163146002809,0.35040551371028184,0.7447462633841955,0.06577079228015348,0.36970543955963064,0.10875176604964076,0.05534993716351655,0.5887910405094958,0.8020309875232321,0.4529702511417205,0.5241791104409618,0.2707300170252096,0.7363872808738148,0.3610732671418502,0.0674990203263276,0.1655077110256662,0.1284686052455173,0.4358777893996191,0
408,0.9627848079807322,0.12665587284719393,0.4206302368788194,0.48094160808430353,0.3763118169549976,0.363189123716225,0.05226866756159654,0.6855386205626233,0.4362144171200454,0.19479380264392676,0.8160335023020684,0.8025607481516279,0.4863916280888938,0.29845066114776053,0.6380927257964524,0.28815213577740306,0.23600793032371203,0.7305146540263266,0.0403252397209507,0.09476847103459396,0
445,0.3650836732844007,0.912584217924823,0.7805218027570218,0.7554372725155811,0.606719579782232,0.6267838170518446,0.6380032352162481,0.6287213870255821,0.5537282313983612,0.9864140184828889,0.7322905674256961,0.7769463883925212,0.8724628150836742,0.21563976272584917,0.08380415909506078,0.48289443659859865,0.5140806956192732,0.8291817799499177,0.4437835792823357,0.5708530255443127,0
1774,0.14358527013193423,0.2723674327202794,0.5939956878266328,0.7528254699056728,0.274496443453197,0.8706420374149645,0.10918017888414855,0.20759916804317957,0.9704649211428775,0.13474486365365768,0.8881113077238109,0.7039350754040954,0.07308709064170671,0.4837068288999439,0.5189793531448064,0.9321396314158376,0.42110459307716874,0.4467636154642759,0.11248375478637829,0.6391725634376625,0
1181,0.8245758703294446,0.7592694196633919,0.36545415918827373,0.0720369250185201,0.3494829772240141,0.6797912012713396,0.7027465744890764,0.965000209476719,0.4536412314437085,0.6324355829402903,0.5391908707225317,0.15061856011323738,0.46120247213213605,0.5448351546889942,0.9507496060422586,0.36653905440895607,0.9800991031079778,0.5423000740240844,0.24246924330305752,0.1916643870158078,0
1479,0.9927512732519512,0.3874027205942633,0.5938812372144722,0.106636763428817,0.1411804987365669,0.8746814531539625,0.30034462825161146,0.305451273354593,0.38721299600232817,0.9664786729045225,0.08439049603687643,0.8187641025513349,0.34155787646598645,0.8494680259854749,0.9917556495045424,0.34866741021174785,0.12935636621235524,0.14437549798292826,0.758740890949186,0.14492155233813653,0
139,0.04997902865967874,0.8436496640518237,0.9811925291641158,0.7931428739967394,0.853784921704667,0.24197713031704537,0.9606269755131998,0.19692570445342839,0.9514298103618323,0.994819293965951,0.7117228057460487,0.9811437317918219,0.5695397795671037,0.25954178317609033,0.43699588566562086,0.593560935378786,0.07308156202701499,0.6223432646172461,0.9811778367622945,0.19010764978372763,0
2071,0.5940721543255787,0.2792277353055279,0.14394829831489053,0.9411311084438876,0.12131866708121586,0.6739817164248777,0.8941601828226586,0.16382966723844972,0.21472968222871514,0.5738135335759571,0.5084486863787977,0.5210274168862675,0.5546780940180887,0.9499029159610443,0.05383804196694997,0.7604485206948192,0.23250642240673336,0.37367767017238207,0.08929112296506403,0.4456267691535436,0
784,0.820027822265425,0.009475131261696523,0.00364670278467627,0.7597116603389674,0.7614475821271212,0.7889771878522938,0.9300268378881623,0.11790631182028422,0.23198498498368836,0.9037249203738076,0.17723619777235344,0.682229267576584,0.5304630000408154,0.08319367685150725,0.28526366194153285,0.5203722164409679,0.8523501166838341,0.7075384896146737,0.621883161454933,0.4960328899414148,0
661,0.4269020873228372,0.9819177845014142,0.7839165096792028,0.8972041309317914,0.43876222065162973,0.23407620398411522,0.4118634653864517,0.7160919178315135,0.10943040483597932,0.27046910561650883,0.046635900461590385,0.43234773833813156,0.8274457359796132,0.0246636882980108,0.675323526807166,0.9324958745137396,0.23692786151118228,0.6936348407276481,0.9751019011002003,0.9622780601524632,0
2024,0.009552776616969072,0.572783567692434,0.47319838107393963,0.9623060446947994,0.9017092986027271,0.7976039294333856,0.05699418452026672,0.40202884228333324,0.6960422221945601,0.029660743564281056,0.23581379175280115,0.8875071901181287,0.12978076729942423,0.05137350433864418,0.5805857562846692,0.9464646154277803,0.8346247399086386,0.9747725047209556,0.7535231536962493,0.43736977408457156,0
2324,0.44251335361455735,0.3595650660046903,0.2680479825360357,0.5745293378042062,0.12809505301456536,0.9191736082451402,0.1759587380578208,0.7455132623435173,0.3068877723686515,0.2260710776786783,0.5578691793547798,0.7651249811595051,0.7267366689403146,0.23375635089720748,0.33050235026960095,0.8688321830003761,0.723243744516408,0.712693905352562,0.268905076331891,0.7920043076744355,0
493,0.849034513283473,0.5215995129911216,0.9332764123790667,0.8060165046030691,0.6929717937736674,0.005025503365311934,0.42782345663824994,0.1974862816520323,0.9107979110488678,0.17458398467636027,0.2860600516592855,0.5168367677344992,0.26336361899807925,0.20986467727912117,0.5990993251027524,0.08892952275502386,0.05816775872092472,0.3722452951860714,0.7206644545078623,0.554806758273948,0
1082,0.9701539625917217,0.5972909995612061,0.23725848763469037,0.4971308034842128,0.21909482270011538,0.9839735581823739,0.8472649839049639,0.026238788782329103,0.9477760314674711,0.7210651073028873,0.08238125202127833,0.6706377463264456,0.6469266979656855,0.21878874580758345,0.7584467000075756,0.08706470331296712,0.4894451812312478,0.009923207163087922,0.9687374888947464,0.7515636317769093,0
1235,0.7834801485088109,0.9992765259462371,0.8510424485859022,0.7518120763276662,0.6621653546947076,0.4217814846854294,0.7305001678916022,0.7241780351404532,0.6314982826872882,0.7962783782978284,0.4487638884268347,0.12125271213239064,0.5590677276092374,0.2650435287113426,0.3844330974291502,0.017414903941226023,0.38279058791788334,0.8088011061354546,0.5427223669382548,0.009800526933971043,0
117,0.7511780478084181,0.07100766453325547,0.08018001408190345,0.3547712918359842,0.941725711618925,0.668572646722914,0.6786699566725648,0.36191999083786497,0.5936607912085384,0.010131184027743378,0.6360960464095422,0.9132869475762367,0.6125734683448192,0.873698593466345,0.7239730554660938,0.12055841640369025,0.9024533072858417,0.06644384435577488,0.5339674725477638,0.14213712379345766,0
1793,0.16845985952797826,0.04546518787720233,0.21448395787032226,0.7787511242876262,0.6316968812258842,0.22435625734668518,0.7419214544713593,0.141322239438203,0.8218413938586945,0.7941609759707321,0.9725759707060484,0.15027956462931813,0.9066129944146003,0.3411026637218385,0.41605986479531165,0.46844506288676946,0.6269040532025558,0.9947633701180427,0.5999588030552332,0.9267158650404073,0
2371,0.3944454822947818,0.5713138383162337,0.9912152946251193,0.5355744672355747,0.9885747328305068,0.7471991062647436,0.12072229026313974,0.7959661686003467,0.16128564146981517,0.5323286083866127,0.613245234465619,0.8922304552193602,0.21042421025711477,0.8759420723638627,0.9344937759583011,0.0894873512595683,0.8852851180120224,0.259180048607747,0.08100094938213753,0.9585743559183243,0
1670,0.3770918378250826,0.32946355595993637,0.34699967968862566,0.4156964239676415,0.3782666216549211,0.5664308991335604,0.07894027849819019,0.9715401943085151,0.9364510344721613,0.9344066466154992,0.8792776240819135,0.6603263021817297,0.22110856274843238,0.049483487146372296,0.09932106478176661,0.32399250046560557,0.5038830254957855,0.993253071184794,0.4354434917945992,0.5246460904913768,0
184,0.7507696492110557,0.1254862967991507,0.7727714196650791,0.23693332490664865,0.6773931298888728,0.5657815548409963,0.9291447172116873,0.38732251797531403,0.06616518883444045,0.019155485551252904,0.8268585609727531,0.5247356376614322,0.7752440518349493,0.2344256000115147,0.34508374551323373,0.03010387221131894,0.9614923245741122,0.6678679067008134,0.9332050877593062,0.2654964074290723,0
1920,0.02926546113574713,0.7776900559701825,0.06279999232289091,0.8384394231973517,0.882366344872064,0.7859738423823143,0.820749024411289,0.5614845663323189,0.26488494258265194,0.6432310026609667,0.4395416490763614,0.005336560919045996,0.476825706434835,0.6511879245505455,0.013883659691320771,0.6213603361081577,0.6525319062168563,0.15810757823889676,0.4310741851565095,0.9643326008891325,0
902,0.5471151083286355,0.8816479545748106,0.44892670926889444,0.06110295648660358,0.8445563757121602,0.6739812723165507,0.8492586264996466,0.1385474424446943,0.03075294050971633,0.9343745403825013,0.14772830585057428,0.8096523320704518,0.8232099421806358,0.708705200549003,0.13126221109287095,0.6673986245608076,0.8890865833268656,0.42553164480088324,0.41351685437859886,0.4428583095794191,0
422,0.2700584661015557,0.20683711061660848,0.6540230776587604,0.41621703103231444,0.17965928902991202,0.689109081486824,0.5650722830366937,0.8586720549294962,0.1174758988764929,0.7856666019444561,0.673516786817259,0.11501093682809782,0.6948207298717207,0.4415472888798304,0.9449847855558431,0.1416113506178993,0.642833390815738,0.38198004546294595,0.9568146705908778,0.32997489529027646,0
881,0.03291376866117368,0.6079571838100452,0.9490970889284264,0.9897231325547149,0.4841642473920018,0.46808162108509843,0.6449637707451962,0.5556347572049698,0.6340880576141181,0.8739994255378942,0.7463061694876093,0.49687739168679557,0.4618644590001696,0.639601748513116,0.4557062844202975,0.45777935126563984,0.016305901786504817,0.17406413740730842,0.48851363999575304,0.8226534590503691,0
1989,0.18727308835398215,0.34747095050252563,0.4757762362801806,0.29577855598936875,0.6257477787208708,0.2566024347759701,0.7723504211132434,0.5051540948511833,0.0863048834611102,0.6269988952319576,0.5692435037987573,0.3385973542066727,0.011157078389021358,0.20070154217437253,0.40570952888235257,0.19991403379329742,0.5774911209396778,0.7123248939262568,0.8560176567508356,0.6469826186837487,0
2318,0.6121162341599152,0.5144658146454085,0.6191820435676793,0.9432525046585446,0.6281270861732842,0.2575918493937076,0.6361514079423463,0.8797445728015547,0.5670020285960169,0.5026988280097074,0.7333692495025147,0.6609886951448122,0.05668759895368891,0.7253111408974308,0.4075494300860846,0.940898280030737,0.9708029884185414,0.4487388181245502,0.9687948466579227,0.3108205149559963,0
1506,0.34895241145135414,0.32966900549836686,0.7492714856757319,0.07478230512642436,0.8604507356663434,0.8162321707394549,0.7659916396919384,0.3093723624631325,0.8228817855407875,0.1828020802892808,0.12440920585502824,0.044956333489487355,0.9393103630055759,0.3080108977052737,0.9176178801779059,0.2726135615193297,0.9075659593363495,0.9039290528460883,0.9236760450107129,0.49615343928419375,0
965,0.7624196216457234,0.720883074508124,0.9971494397581668,0.2593813734083905,0.7354572516754213,0.5514044749059006,0.3129891824938761,0.16058687072312583,0.8958838370675472,0.5954554827078453,0.8249338376407946,0.5453449840015449,0.21997708065401955,0.33754881310032525,0.3815388424735465,0.9729348125037023,0.0056332783813825005,0.985666023024507,0.9804616351098306,0.9961507905301366,0
1152,0.9656358287081145,0.20236356032178937,0.7046398194407197,0.8419386306424858,0.5398435225427023,0.32332309952674887,0.47855871508035264,0.512268750784452,0.4006370441880279,0.9298424936337062,0.743883110942502,0.24130164225496398,0.5855571873198685,0.6886891509311674,0.14015642170213027,0.3584257423801488,0.905548281603916,0.5671731001852015,0.21699774606031685,0.12278479811915077,0
944,0.005067114497262271,0.4085228957638626,0.6298099857061177,0.33217924990331327,0.8367173654746227,0.7166062755650501,0.3501615319680327,0.7343096666086046,0.9404877369692498,0.09309599854301709,0.3061039601576169,0.4633259391166933,0.4979901277547686,0.5421956448860736,0.30062690653864854,0.6672596459823491,0.6450845035298297,0.5778215062716139,0.11376172171087662,0.4769678910959445,0
2172,0.5703496712466978,0.038158973554040077,0.6358363565201176,0.47061892429449526,0.2751546591872974,0.9703831400470395,0.05507085829297409,0.9458773907070664,0.15926706063463814,0.3769881793005322,0.4172351754193493,0.7310205186608139,0.21560920873670453,0.9861018432275392,0.7490118527640229,0.7899526383470548,0.10642877271489448,0.4763120095094502,0.9456093504782889,0.2700660715518065,0
2225,0.9984112612357812,0.3473677731958863,0.9050943709633946,0.9482847322537451,0.9489888142996964,0.7528375876017228,0.253805005311983,0.120655351810258,0.5698849771542218,0.36003913109701047,0.8310390118192245,0.7449900526167516,0.2764682961734116,0.017015233689728793,0.23731575895091195,0.5671155842422665,0.07899747221259412,0.6582725997166149,0.6716962847722998,0.16939392235987905,0
264,0.9881240759546354,0.4852304557653562,0.17916391829015088,0.8911400917935094,0.4603553731348269,0.7096713435045244,0.9837115832091518,0.050175350319974,0.09669455978756714,0.7204567414627562,0.281825003295472,0.18430139695009906,0.039361879819729495,0.021846711986201806,0.7744856031197909,0.13443342736955,0.4677206159711509,0.605896815179483,0.42835180056884625,0.027106652336233106,0
2440,0.2966705442867459,0.3805522700050772,0.36717157108077947,0.870403427186231,0.17040446995100111,0.3814757919656465,0.8878697917288222,0.015304425878583383,0.9478669953281135,0.8989004197954835,0.41784814640911516,0.6530252804661295,0.9910666606220044,0.5549483770617768,0.09689869144560836,0.8536410135304116,0.13415161455720814,0.257271655605963,0.8735153530592366,0.2560292118374363,0
556,0.746082156572893,0.20480152493916692,0.3710647348035314,0.6342279988136148,0.01815796560707883,0.722461310338954,0.8355355012681668,0.39914166109395144,0.4479424171771643,0.851282212216531,0.7756546353260334,0.288149489033375,0.32397610656153897,0.6788782323905966,0.5631980924481612,0.16222957109649694,0.3099299092291664,0.8999832768786541,0.6881744367222634,0.9859743176855195,0
1796,0.202046124795901,0.23467702401188406,0.44392453321363035,0.04561196412363622,0.4997709716929386,0.9286744063940815,0.02446366111907261,0.6309848652074653,0.8358423651515423,0.31246084254917716,0.1315185450192249,0.04333978760926305,0.6439030594358025,0.5522343802290683,0.22929498839199758,0.831617307631748,0.7355063521523434,0.27642878498678314,0.7533630228646339,0.24499421350077255,0
1363,0.4057062206413664,0.11906274486254698,0.7482344914331945,0.601553649643518,0.36421704474828,0.17157494376313598,0.5934517391705604,0.7785972795073773,0.3123972838671949,0.025860383538597098,0.214343984752984,0.6823978188928292,0.9890963774569227,0.013376239408776525,0.30615356213210076,0.06202087044883886,0.31634928776303217,0.40591434312742125,0.920862091946255,0.08056079940497873,0
1488,0.9404733630614383,0.4560293035986761,0.6748524147193492,0.6874407274628407,0.8745020922826776,0.6649252506464093,0.5620211823041872,0.7103185241910436,0.7509707990031265,0.18592794624848197,0.109667038976753,0.07484885048556311,0.37405349452253667,0.4980002398377452,0.6156498982898608,0.9580345196896101,0.33078782020700626,0.7608740520772744,0.5313576195948849,0.22008993208691685,0
1009,0.9315393301575323,0.6694810048900279,0.9120302564513745,0.9723287103103934,0.4970982436773692,0.23431910804802625,0.1937287861965893,0.22291886168584052,0.7085933076220029,0.040445728123000735,0.051361073032714866,0.60814294238315,0.6420571467374065,0.66526292432246,0.37188050458859123,0.8059448887141532,0.5336245877266176,0.10546563000941944,0.7970993070673452,0.9530677862704583,0
2320,0.5022510574113886,0.7582910828506658,0.19154412680781252,0.46276602239117015,0.1207411246953114,0.30683492404089363,0.21794490090153418,0.5050711267248559,0.14121533482075244,0.38315075539251287,0.27516290498565943,0.7460489142069767,0.6996697731353438,0.09493052966562276,0.9534838878779183,0.7446829180800888,0.6159586957477684,0.4777014947846847,0.17792242076543896,0.9620159769867938,0
1697,0.42333886166320267,0.8547687692202083,0.5217500985006688,0.31135284342831493,0.4493497989678873,0.42438107897820343,0.2599140620855509,0.28963872999190676,0.18645392131105443,0.33600055720760835,0.624405803249171,0.3865581687096312,0.7123232109262922,0.9869781696879532,0.377101079484485,0.46263921408961695,0.1641101569480976,0.3922152857793161,0.7268324507906794,0.21740479974246285,0
64,0.6181557343181191,0.702464970544104,0.5596486834869141,0.00977084741918366,0.3264613082439919,0.5177116433847114,0.08786649914483335,0.35062693120918076,0.033203108791366565,0.07857849715502074,0.39692327620159606,0.13271575404306035,0.5675408482615582,0.6894649691372657,0.8005866991090829,0.2001502442448101,0.16748258225906976,0.10456784033440025,0.6364302495436367,0.7064757264869012,0
2228,0.9613342263276173,0.6334619255033205,0.6439769710302393,0.6715012545305886,0.03976137559379089,0.44564980132439247,0.07757201044170958,0.31585882937195375,0.8215990243368775,0.6562699497270292,0.9955726987353151,0.17215442437267692,0.39705423618542324,0.8096402163229345,0.2156916023934241,0.153721846329125,0.42761255699382605,0.3837264901575015,0.9802059409033516,0.4562515290266508,0
717,0.32457865916527917,0.18288765089655268,0.14316470777757917,0.9450791978078319,0.9868106817987558,0.04490949650873155,0.15034587473176653,0.4235240923010226,0.18633347634440733,0.3638803936268833,0.12909634985963336,0.45651175672179023,0.2716946161692593,0.3519050557586608,0.09431265146274759,0.4281280507101417,0.9832576109615698,0.3288330468811903,0.876429274842435,0.8431991416236851,0
67,0.2576828885112137,0.4626229567393163,0.8682725054083805,0.727169069766308,0.742706521199981,0.42549333444807536,0.3459349925469629,0.3710387629846027,0.9876495637360578,0.04010919141248248,0.8670314961224486,0.5786754085723934,0.43861541918959046,0.7252576604151365,0.48666894142470285,0.8734232380816606,0.9007018640112585,0.4217209268734554,0.2768277972350516,0.5923503285933622,0
652,0.4276929091162046,0.6411194650519794,0.9535722238351587,0.8396244958615607,0.42600081050240945,0.644716837814743,0.17707092191593976,0.5605221848950899,0.9813282911384428,0.5183151152025223,0.9276382991901473,0.4073349205032607,0.9988448271846312,0.5792200352275578,0.042268994235934554,0.5867547966913881,0.27457269567959663,0.03248132203589471,0.8208533046946633,0.2757296369807559,0
571,0.7040856686423355,0.2601159830153992,0.9419049728383291,0.530088496914424,0.8313240712852497,0.3650456934761135,0.10021134905052453,0.6737116477208488,0.007759648337424485,0.4752929765655083,0.19280190266645925,0.6273755044353622,0.9794198731378522,0.46440290632064596,0.8174982565256667,0.507784186951121,0.4958400311040241,0.9304234931787778,0.8899658687466815,0.7858004651879744,0
496,0.2778328995646543,0.8699059338903209,0.6049408131977551,0.6140907379757017,0.5319106968813024,0.091850337229201,0.44501868372535525,0.9995051897085165,0.8352292908460148,0.8934590541671159,0.8232263592464995,0.10304169343098268,0.22744825406479963,0.003121651356409627,0.30351012487811146,0.10860740234649258,0.472793345301583,0.6771274885739019,0.8745052950380771,0.7492171650908982,0
1085,0.05388684842716396,0.982090317524288,0.9120343670333027,0.36320294477665493,0.7747221653145774,0.752257926473826,0.9012547971029317,0.3072549811288111,0.4655200053141495,0.8649996126060531,0.778579454135216,0.39346671874027916,0.8457252329121221,0.04695403923240149,0.7820463029629902,0.20676585943370063,0.2861209078237872,0.49321484359559364,0.4497345010699739,0.5205701068698809,0
156,0.2708063280369726,0.2475597702798864,0.06252629574284574,0.45894051659682034,0.7327334747861651,0.6067317247174364,0.6728716685980798,0.08114917853623915,0.9514907101767872,0.8384918338430248,0.8050903184956627,0.8229838050417675,0.9327105081327614,0.5442539661136977,0.2002820178676259,0.6167836078525412,0.742881493667939,0.7379173933540254,0.5214490241668801,0.06845871933357806,0
2102,0.5484690523835062,0.8987790552502336,0.6882268329725428,0.1357988563501249,0.11609002439548743,0.9114498132754272,0.48760954989240035,0.9236729919892973,0.7362177155430164,0.9933484606354009,0.8712277426609734,0.41421219226180517,0.7582278275515905,0.471228167319945,0.2330722930991146,0.2410292587563595,0.3973221444618136,0.11146622601217537,0.17776628488864388,0.500608683720099,0
1219,0.23102617584429297,0.8581626771823575,0.4663641188326113,0.5306355823724562,0.7539365442663667,0.7794306078033432,0.6426508330805681,0.938431815412743,0.9822984363204194,0.9468854443746169,0.8241791853439435,0.7056252202442514,0.6633258578816675,0.1037501769205339,0.2714843468191125,0.0056882235293770345,0.13740987023399187,0.43922947716918836,0.14653655078907335,0.9016634146767579,0
1625,0.011962149701723934,0.11092403910634707,0.6992019292459442,0.06367133306578854,0.8659630648429902,0.3113262774199327,0.08866647043642462,0.7597573781680654,0.5244272344530237,0.3066400323792976,0.40609834166926795,0.021412395604825885,0.662698537539429,0.36577368896344453,0.7140375697281297,0.6281711459525472,0.6512541859097379,0.7928927110044324,0.631158078376251,0.41872592924189245,0
953,0.6300522021496284,0.8431836266573511,0.8982696496338443,0.4479420112823861,0.04852595157669304,0.18828034889732204,0.0665719473024351,0.18873984569850732,0.4105329264558768,0.11819681051498543,0.16673324780534327,0.4458217820716792,0.34017095038848955,0.467658124188041,0.42917202775906205,0.6444780259798835,0.9371895488758545,0.10786433844424248,0.09926014930919491,0.852806111090902,0
